sub,trial,certain_reward,risky_gain,risky_loss,choice,choice_rt,outcome,happiness_raw,happiness_z,spinner_rt,spinner_rad,spinner_deg,happiness_fill_raw,happiness_fill_z,total_score
79,11,0,55,-28,1,7.383,-28,50,-0.18561341185897656,4.383,0.17,9.740282517224,50,-0.18561341185897656,-105
79,12,55,110,0,1,7.433,110,NA,NA,4.382,5.197,297.766166129489,50,-0.18561341185897656,5
79,13,0,40,-8,1,11.35,-8,NA,NA,4.383,2.055,117.742826899384,50,-0.18561341185897656,-3
79,14,0,40,-44,0,4.466,0,54,0.2017537085423663,NA,NA,NA,54,0.2017537085423663,-3
79,15,35,84,0,0,8.35,35,NA,NA,NA,NA,NA,54,0.2017537085423663,32
79,16,-35,0,-95,0,14.501,-35,NA,NA,NA,NA,NA,54,0.2017537085423663,-3
79,17,-35,0,-84,1,3.534,-84,45,-0.6698223123606551,4.383,1.804,103.361586241601,45,-0.6698223123606551,-87
79,18,35,112,0,1,7.55,112,NA,NA,4.383,3.186,182.54435352868,45,-0.6698223123606551,25
79,19,-55,0,-220,0,2.683,-55,NA,NA,NA,NA,NA,45,-0.6698223123606551,-30
79,20,-30,0,-64,0,4.35,-30,44,-0.7666640924609908,NA,NA,NA,44,-0.7666640924609908,-60
79,21,55,90,0,1,15.367,0,NA,NA,4.384,2.558,146.562603994465,44,-0.7666640924609908,-60
79,22,45,74,0,0,2.351,45,50,-0.18561341185897656,NA,NA,NA,50,-0.18561341185897656,-15
79,23,-35,0,-66,0,4.366,-35,NA,NA,NA,NA,NA,50,-0.18561341185897656,-50
79,24,55,149,0,1,7.366,0,NA,NA,4.383,0.044,2.52101429857562,50,-0.18561341185897656,-50
79,25,0,55,-28,0,2.634,0,50,-0.18561341185897656,NA,NA,NA,50,-0.18561341185897656,-50
79,26,35,70,0,1,21.664,70,NA,NA,4.384,5.071,290.54689791084,50,-0.18561341185897656,20
79,27,-55,0,-124,0,8.367,-55,NA,NA,NA,NA,NA,50,-0.18561341185897656,-35
79,28,55,124,0,1,4.517,0,50,-0.18561341185897656,4.383,1.05,60.1605684887364,50,-0.18561341185897656,-35
79,29,35,76,0,1,3.382,0,NA,NA,4.383,2.432,139.343335775816,50,-0.18561341185897656,-35
79,30,-55,0,-110,0,6.468,-55,34,-1.735081893464348,NA,NA,NA,34,-1.735081893464348,-90
80,1,30,60,0,1,16.317,60,64,0.382931770425486,4.382,4.82,276.165657253057,64,0.382931770425486,60
80,2,0,75,-75,1,8.751,75,NA,NA,4.383,6.076,348.129156321488,64,0.382931770425486,135
80,3,0,75,-150,1,6.101,-150,48,-0.27352269316106126,4.382,2.055,117.742826899384,48,-0.27352269316106126,-15
80,4,30,56,0,1,4.519,56,NA,NA,4.381,3.563,204.144862405112,48,-0.27352269316106126,41
80,5,-30,0,-62,1,4.268,-62,NA,NA,4.382,2.935,168.163112870897,48,-0.27352269316106126,-21
80,6,-55,0,-117,0,3.767,-55,41,-0.5607215209801757,NA,NA,NA,41,-0.5607215209801757,-76
80,7,-30,0,-62,1,4.917,0,NA,NA,4.384,3.186,182.54435352868,41,-0.5607215209801757,-76
80,8,-45,0,-87,1,5.584,0,NA,NA,4.383,3.437,196.925594186464,41,-0.5607215209801757,-76
80,9,30,55,0,1,5.317,55,100,1.8599543134952172,4.382,5.825,333.747915663705,100,1.8599543134952172,-21
80,10,35,74,0,1,3.6,74,NA,NA,4.382,3.312,189.763621747329,100,1.8599543134952172,53
80,11,35,60,0,1,3.532,60,100,1.8599543134952172,4.383,5.574,319.366675005921,100,1.8599543134952172,113
80,12,0,55,-61,1,5.051,-61,NA,NA,4.383,0.17,9.740282517224,100,1.8599543134952172,52
80,13,-35,0,-79,0,38.536,-35,NA,NA,NA,NA,NA,100,1.8599543134952172,17
80,14,-55,0,-132,1,2.534,-132,25,-1.217175984566723,4.383,2.306,132.124067557168,25,-1.217175984566723,-115
80,15,0,75,-150,0,4.768,0,NA,NA,NA,NA,NA,25,-1.217175984566723,-115
80,16,0,40,-31,1,3.62,40,NA,NA,4.38,5.197,297.766166129489,25,-1.217175984566723,-75
80,17,-45,0,-108,1,3.317,0,48,-0.27352269316106126,4.383,5.951,340.967183882353,48,-0.27352269316106126,-75
80,18,30,55,0,1,3.968,0,NA,NA,4.382,1.427,81.7610773651685,48,-0.27352269316106126,-75
80,19,0,55,-19,1,7.635,-19,NA,NA,4.382,1.05,60.1605684887364,48,-0.27352269316106126,-94
80,20,-30,0,-64,1,2.8,0,50,-0.19146588521274285,4.383,3.312,189.763621747329,50,-0.19146588521274285,-94
80,21,-55,0,-90,0,2.95,-55,NA,NA,NA,NA,NA,50,-0.19146588521274285,-149
80,22,55,97,0,1,3.051,0,37,-0.7248351368768124,4.382,2.935,168.163112870897,37,-0.7248351368768124,-149
80,23,-55,0,-94,0,3.102,-55,NA,NA,NA,NA,NA,37,-0.7248351368768124,-204
80,24,45,90,0,1,4.734,90,NA,NA,4.383,5.574,319.366675005921,37,-0.7248351368768124,-114
80,25,35,62,0,1,3.584,62,69,0.588073790296282,4.382,6.202,355.348424540137,69,0.588073790296282,-52
80,26,0,75,-48,1,10.751,75,NA,NA,4.382,5.951,340.967183882353,69,0.588073790296282,23
80,27,0,40,-26,1,2.867,-26,NA,NA,4.384,0.673,38.5600596123044,69,0.588073790296282,-3
80,28,35,112,0,1,2.433,0,34,-0.8479203487992901,4.383,0.421,24.1215231750077,34,-0.8479203487992901,-3
80,29,30,65,0,1,2.152,65,NA,NA,4.381,5.951,340.967183882353,34,-0.8479203487992901,62
80,30,-55,0,-100,0,1.885,-55,40,-0.6017499249543349,NA,NA,NA,40,-0.6017499249543349,7
81,1,0,75,-150,1,9.8,75,50,0.5297284633639759,4.383,6.239,357.468368382121,50,0.5297284633639759,75
81,2,-55,0,-94,1,8.368,0,NA,NA,4.382,3.563,204.144862405112,50,0.5297284633639759,75
81,3,-55,0,-97,1,7.55,0,52,0.9535112340551567,4.384,6.113,350.249100163472,52,0.9535112340551567,75
81,4,45,82,0,1,5.699,82,NA,NA,4.383,4.605,263.847064657744,52,0.9535112340551567,157
81,5,0,40,-36,0,8.019,0,NA,NA,NA,NA,NA,52,0.9535112340551567,157
81,6,-55,0,-220,0,6.483,-55,41,-1.3772940047463376,NA,NA,NA,41,-1.3772940047463376,102
81,7,-35,0,-140,0,2.833,-35,NA,NA,NA,NA,NA,41,-1.3772940047463376,67
81,8,-30,0,-65,0,4.184,-30,NA,NA,NA,NA,NA,41,-1.3772940047463376,37
81,9,0,40,-8,1,5.333,40,52,0.9535112340551567,4.385,6.202,355.348424540137,52,0.9535112340551567,77
81,10,45,79,0,0,4.1,45,NA,NA,NA,NA,NA,52,0.9535112340551567,122
81,11,-45,0,-77,1,6.966,0,53,1.1654026194007472,4.383,5.825,333.747915663705,53,1.1654026194007472,122
81,12,0,55,-110,1,5.247,55,NA,NA,4.383,4.731,271.066332876392,53,1.1654026194007472,177
81,13,45,95,0,1,2.766,0,NA,NA,4.384,0.547,31.340791393656,53,1.1654026194007472,177
81,14,35,70,0,1,3.932,0,44,-0.7416198487095663,4.384,1.05,60.1605684887364,44,-0.7416198487095663,177
81,15,45,98,0,1,6.019,98,NA,NA,4.381,5.322,304.928138568624,44,-0.7416198487095663,275
81,16,45,102,0,1,2.833,0,NA,NA,4.383,2.055,117.742826899384,44,-0.7416198487095663,275
81,17,0,75,-83,1,5.667,-83,43,-0.9535112340551567,4.382,2.558,146.562603994465,43,-0.9535112340551567,192
81,18,30,72,0,1,2.533,72,NA,NA,4.384,4.694,268.946389034408,43,-0.9535112340551567,264
81,19,0,75,-150,1,6.467,-150,NA,NA,4.383,2.055,117.742826899384,43,-0.9535112340551567,114
81,20,-30,0,-55,1,20.65,-55,43,-0.9535112340551567,4.383,1.301,74.5418091465201,43,-0.9535112340551567,59
81,21,-35,0,-95,0,2.083,-35,NA,NA,NA,NA,NA,43,-0.9535112340551567,24
81,22,55,117,0,1,2.934,117,54,1.3772940047463376,4.383,5.951,340.967183882353,54,1.3772940047463376,141
81,23,35,76,0,1,1.983,0,NA,NA,4.383,0.296,16.9595507358724,54,1.3772940047463376,141
81,24,45,85,0,0,3.6,45,NA,NA,NA,NA,NA,54,1.3772940047463376,186
81,25,-30,0,-65,0,3.849,-30,44,-0.7416198487095663,NA,NA,NA,44,-0.7416198487095663,156
81,26,-45,0,-82,1,4.532,0,NA,NA,4.384,3.689,211.364130623761,44,-0.7416198487095663,156
81,27,0,55,-55,1,5.584,55,NA,NA,4.383,3.186,182.54435352868,44,-0.7416198487095663,211
81,28,-45,0,-74,1,3.649,0,50,0.5297284633639759,4.384,5.699,326.528647445056,50,0.5297284633639759,211
81,29,30,62,0,1,2.481,62,NA,NA,4.383,5.574,319.366675005921,50,0.5297284633639759,273
81,30,0,75,-101,1,6.733,-101,44,-0.7416198487095663,4.383,0.798,45.7220320514397,44,-0.7416198487095663,172
82,1,-45,0,-79,1,24.05,0,50,-1.8554090619823067,4.383,3.725,213.426778686232,50,-1.8554090619823067,0
82,2,-35,0,-74,1,8.167,-74,NA,NA,4.383,2.595,148.682547836449,50,-1.8554090619823067,-74
82,3,-30,0,-65,0,2.9,-30,50,-1.8554090619823067,NA,NA,NA,50,-1.8554090619823067,-104
82,4,-35,0,-70,1,4.951,0,NA,NA,4.382,5.485,314.267350629257,50,-1.8554090619823067,-104
82,5,35,95,0,1,4.95,95,NA,NA,4.383,3.851,220.64604690488,50,-1.8554090619823067,-9
82,6,0,75,-75,1,7.234,75,69,0.34788919912168254,4.382,3.474,199.045538028448,69,0.34788919912168254,66
82,7,30,81,0,0,3.8,30,NA,NA,NA,NA,NA,69,0.34788919912168254,96
82,8,0,40,-40,1,5.468,-40,NA,NA,4.382,1.212,69.4424847698558,69,0.34788919912168254,56
82,9,45,180,0,1,6.401,180,77,1.275593730112836,4.383,3.6,206.264806247096,77,1.275593730112836,236
82,10,-45,0,-180,0,5.767,-45,NA,NA,NA,NA,NA,77,1.275593730112836,191
82,11,55,100,0,1,5.05,0,63,-0.34788919912168254,4.383,3.097,177.445029152016,63,-0.34788919912168254,191
82,12,30,51,0,1,3.635,51,NA,NA,4.382,4.731,271.066332876392,63,-0.34788919912168254,242
82,13,55,110,0,1,4.584,0,NA,NA,4.382,0.207,11.860226359208,63,-0.34788919912168254,242
82,14,0,75,-150,0,2.785,0,70,0.4638522654955767,NA,NA,NA,70,0.4638522654955767,242
82,15,0,40,-54,0,2.168,0,NA,NA,NA,NA,NA,70,0.4638522654955767,242
82,16,0,75,-67,1,4.151,-67,NA,NA,4.383,2.092,119.862770741368,70,0.4638522654955767,175
82,17,-35,0,-64,1,4.318,0,71,0.5798153318694709,4.383,6.202,355.348424540137,71,0.5798153318694709,175
82,18,0,40,-40,0,2.067,0,NA,NA,NA,NA,NA,71,0.5798153318694709,175
82,19,55,100,0,1,4.417,0,NA,NA,4.384,0.961,55.0612441120721,71,0.5798153318694709,175
82,20,-55,0,-103,1,4.668,0,65,-0.11596306637389417,4.383,5.736,328.64859128704,65,-0.11596306637389417,175
82,21,30,120,0,0,2.167,30,NA,NA,NA,NA,NA,65,-0.11596306637389417,205
82,22,45,87,0,1,3.317,87,69,0.34788919912168254,4.383,6.239,357.468368382121,69,0.34788919912168254,292
82,23,-45,0,-180,0,4.935,-45,NA,NA,NA,NA,NA,69,0.34788919912168254,247
82,24,45,102,0,1,3.934,102,NA,NA,4.383,4.856,278.228305315528,69,0.34788919912168254,349
82,25,-35,0,-74,1,4.334,0,74,0.9277045309911534,4.383,4.982,285.447573534176,74,0.9277045309911534,349
82,26,-45,0,-102,1,4.668,0,NA,NA,4.382,5.862,335.867859505689,74,0.9277045309911534,349
82,27,0,55,-61,0,3.917,0,NA,NA,NA,NA,NA,74,0.9277045309911534,349
82,28,30,51,0,0,2.766,30,72,0.6957783982433651,NA,NA,NA,72,0.6957783982433651,379
82,29,0,40,-36,0,3.584,0,NA,NA,NA,NA,NA,72,0.6957783982433651,379
82,30,-35,0,-112,0,1.851,-35,62,-0.4638522654955767,NA,NA,NA,62,-0.4638522654955767,344
83,1,-35,0,-95,0,12.469,-35,73,0.27133118874864837,NA,NA,NA,73,0.27133118874864837,-35
83,2,-55,0,-103,1,6.217,-103,NA,NA,4.383,2.683,153.7245764336,73,0.27133118874864837,-138
83,3,0,75,-26,1,6.634,75,83,0.8050974616968096,4.382,3.312,189.763621747329,83,0.8050974616968096,-63
83,4,0,75,-38,1,19.15,75,NA,NA,4.383,6.202,355.348424540137,83,0.8050974616968096,12
83,5,0,55,-35,1,4.698,55,NA,NA,4.383,4.354,249.46582399996,83,0.8050974616968096,67
83,6,35,95,0,0,1.166,35,92,1.2854871073501548,NA,NA,NA,92,1.2854871073501548,102
83,7,-55,0,-117,1,5.066,-117,NA,NA,4.383,2.218,127.082038960017,92,1.2854871073501548,-15
83,8,45,98,0,0,2.084,45,NA,NA,NA,NA,NA,92,1.2854871073501548,30
83,9,30,49,0,0,1.717,30,90,1.1787338527605224,NA,NA,NA,90,1.1787338527605224,60
83,10,0,40,-31,1,2.117,40,NA,NA,4.383,4.982,285.447573534176,90,1.1787338527605224,100
83,11,-35,0,-60,0,4.482,-35,84,0.8584740889916257,NA,NA,NA,84,0.8584740889916257,65
83,12,-30,0,-72,1,8.567,0,NA,NA,4.386,3.437,196.925594186464,84,0.8584740889916257,65
83,13,0,55,-110,1,7.034,-110,NA,NA,4.384,1.087,62.2805123307205,84,0.8584740889916257,-45
83,14,-45,0,-95,0,2.466,-45,66,-0.10230520231506449,NA,NA,NA,66,-0.10230520231506449,-90
83,15,35,79,0,0,4.417,35,NA,NA,NA,NA,NA,66,-0.10230520231506449,-55
83,16,35,76,0,1,12.117,76,NA,NA,4.383,3.474,199.045538028448,66,-0.10230520231506449,21
83,17,30,51,0,0,2.4,30,71,0.16457793415901611,NA,NA,NA,71,0.16457793415901611,51
83,18,0,55,-49,1,3.383,-49,NA,NA,4.383,1.464,83.8810212071525,71,0.16457793415901611,2
83,19,45,77,0,0,1.45,45,NA,NA,NA,NA,NA,71,0.16457793415901611,47
83,20,-35,0,-74,1,10.201,-74,50,-0.9563312390321225,4.383,1.175,67.3225409278717,50,-0.9563312390321225,-27
83,21,0,40,-31,1,3.867,40,NA,NA,4.383,5.825,333.747915663705,50,-0.9563312390321225,13
83,22,-35,0,-72,1,27.034,0,65,-0.1556818296098806,4.383,4.191,240.126611939328,65,-0.1556818296098806,13
83,23,55,149,0,0,33.634,55,NA,NA,NA,NA,NA,65,-0.1556818296098806,68
83,24,-35,0,-140,0,2.5,-35,NA,NA,NA,NA,NA,65,-0.1556818296098806,33
83,25,45,82,0,1,1.55,0,63,-0.26243508419951284,4.382,1.841,105.481530083585,63,-0.26243508419951284,33
83,26,-55,0,-120,0,2.566,-55,NA,NA,NA,NA,NA,63,-0.26243508419951284,-22
83,27,0,75,-150,1,2,-150,NA,NA,4.383,1.212,69.4424847698558,63,-0.26243508419951284,-172
83,28,-35,0,-79,1,3.733,-79,28,-2.1306170395180772,4.383,2.809,160.943844652248,28,-2.1306170395180772,-251
83,29,30,65,0,0,1.767,30,NA,NA,NA,NA,NA,28,-2.1306170395180772,-221
83,30,35,64,0,0,1.266,35,50,-0.9563312390321225,NA,NA,NA,50,-0.9563312390321225,-186
84,1,55,103,0,0,5.485,55,58,0.3833267355238781,NA,NA,NA,58,0.3833267355238781,55
84,2,-45,0,-180,1,3.651,-180,NA,NA,4.382,0.458,26.2414670169917,58,0.3833267355238781,-125
84,3,0,75,-15,1,4.517,-15,50,-0.35266059668196825,4.383,2.972,170.283056712881,50,-0.35266059668196825,-140
84,4,0,40,-20,1,6.651,40,NA,NA,4.382,3.977,227.865315123528,50,-0.35266059668196825,-100
84,5,0,40,-40,1,3.3,-40,NA,NA,4.383,0.081,4.64095814055967,50,-0.35266059668196825,-140
84,6,-35,0,-64,1,4.284,0,59,0.47532515204960885,4.383,5.736,328.64859128704,59,0.47532515204960885,-140
84,7,0,75,-101,0,5.402,0,NA,NA,NA,NA,NA,59,0.47532515204960885,-140
84,8,-30,0,-120,0,5.985,-30,NA,NA,NA,NA,NA,59,0.47532515204960885,-170
84,9,55,107,0,1,3.267,107,69,1.3953093173069169,4.383,4.945,283.327629692192,69,1.3953093173069169,-63
84,10,-55,0,-97,0,7.717,-55,NA,NA,NA,NA,NA,69,1.3953093173069169,-118
84,11,55,132,0,1,2.95,0,50,-0.35266059668196825,4.384,2.306,132.124067557168,50,-0.35266059668196825,-118
84,12,0,40,-44,1,7.151,40,NA,NA,4.382,4.694,268.946389034408,50,-0.35266059668196825,-78
84,13,55,120,0,1,4.501,120,NA,NA,4.383,4.945,283.327629692192,50,-0.35266059668196825,42
84,14,30,51,0,1,3.95,0,61,0.6593219851010704,4.382,2.935,168.163112870897,61,0.6593219851010704,42
84,15,35,140,0,1,4.55,0,NA,NA,4.383,1.804,103.361586241601,61,0.6593219851010704,42
84,16,-35,0,-140,0,5.7,-35,NA,NA,NA,NA,NA,61,0.6593219851010704,7
84,17,45,95,0,1,2.884,0,50,-0.35266059668196825,4.383,3.06,175.325085310032,50,-0.35266059668196825,7
84,18,-55,0,-107,1,6.798,0,NA,NA,4.384,3.348,191.8262698098,50,-0.35266059668196825,7
84,19,30,68,0,1,2.75,0,NA,NA,4.383,1.301,74.5418091465201,50,-0.35266059668196825,7
84,20,-45,0,-79,1,4.467,0,73,1.76330298340984,4.383,4.102,235.027287562664,73,1.76330298340984,7
84,21,35,62,0,0,4.451,35,NA,NA,NA,NA,NA,73,1.76330298340984,42
84,22,0,55,-55,0,8.751,0,50,-0.35266059668196825,NA,NA,NA,50,-0.35266059668196825,42
84,23,-55,0,-176,1,3.934,0,NA,NA,4.382,5.448,312.147406787273,50,-0.35266059668196825,42
84,24,45,82,0,1,2.75,82,NA,NA,4.382,3.725,213.426778686232,50,-0.35266059668196825,124
84,25,45,180,0,1,2.985,0,50,-0.35266059668196825,4.382,1.087,62.2805123307205,50,-0.35266059668196825,124
84,26,-55,0,-103,1,4.317,0,NA,NA,4.383,4.191,240.126611939328,50,-0.35266059668196825,124
84,27,-45,0,-108,1,4.201,-108,NA,NA,4.382,1.966,112.64350252272,50,-0.35266059668196825,16
84,28,0,75,-58,1,4.785,-58,34,-1.824635261093661,4.383,1.715,98.2622618649362,34,-1.824635261093661,-42
84,29,0,40,-14,1,7.301,40,NA,NA,4.383,5.197,297.766166129489,34,-1.824635261093661,-2
84,30,-55,0,-220,0,5.601,-55,42,-1.0886479288878146,NA,NA,NA,42,-1.0886479288878146,-57
85,1,0,40,-26,0,24.567,0,79,1.3303532946620493,NA,NA,NA,79,1.3303532946620493,0
85,2,0,40,-80,1,10.833,40,NA,NA,4.384,5.862,335.867859505689,79,1.3303532946620493,40
85,3,-35,0,-140,0,9.019,-35,64,-0.5259536281222055,NA,NA,NA,64,-0.5259536281222055,5
85,4,-35,0,-140,0,5.834,-35,NA,NA,NA,NA,NA,64,-0.5259536281222055,-30
85,5,0,40,-14,1,9.401,-14,NA,NA,4.382,0.961,55.0612441120721,64,-0.5259536281222055,-44
85,6,55,107,0,0,5.317,55,69,0.09281534613921275,NA,NA,NA,69,0.09281534613921275,11
85,7,-55,0,-90,1,9.316,-90,NA,NA,4.383,0.081,4.64095814055967,69,0.09281534613921275,-79
85,8,-55,0,-176,0,6.766,-55,NA,NA,NA,NA,NA,69,0.09281534613921275,-134
85,9,0,75,-83,1,4.616,-83,50,-2.2585067560541767,4.384,1.464,83.8810212071525,50,-2.2585067560541767,-217
85,10,-45,0,-87,1,5.667,-87,NA,NA,4.383,2.72,155.844520275584,50,-2.2585067560541767,-304
85,11,0,55,-11,1,3.366,55,62,-0.7734612178267728,4.383,4.354,249.46582399996,62,-0.7734612178267728,-249
85,12,0,55,-55,1,4.301,-55,NA,NA,4.383,3.097,177.445029152016,62,-0.7734612178267728,-304
85,13,55,132,0,1,2.818,132,NA,NA,4.383,6.239,357.468368382121,62,-0.7734612178267728,-172
85,14,30,64,0,0,4.716,30,71,0.34032293584378004,NA,NA,NA,71,0.34032293584378004,-142
85,15,55,103,0,0,1.983,55,NA,NA,NA,NA,NA,71,0.34032293584378004,-87
85,16,30,56,0,0,3.198,30,NA,NA,NA,NA,NA,71,0.34032293584378004,-57
85,17,0,55,-28,1,5.383,55,75,0.8353381152529147,4.383,5.108,292.666841752824,75,0.8353381152529147,-2
85,18,-30,0,-72,1,6.167,0,NA,NA,4.383,4.731,271.066332876392,75,0.8353381152529147,-2
85,19,35,64,0,1,2.717,0,NA,NA,4.383,1.841,105.481530083585,75,0.8353381152529147,-2
85,20,55,124,0,0,2.834,55,75,0.8353381152529147,NA,NA,NA,75,0.8353381152529147,53
85,21,-45,0,-79,1,11.267,0,NA,NA,4.383,3.851,220.64604690488,75,0.8353381152529147,53
85,22,0,55,-28,1,4.734,55,76,0.9590919101051983,4.383,3.474,199.045538028448,76,0.9590919101051983,108
85,23,45,77,0,1,3.083,0,NA,NA,4.383,1.715,98.2622618649362,76,0.9590919101051983,108
85,24,-45,0,-74,1,3.368,0,NA,NA,4.383,3.725,213.426778686232,76,0.9590919101051983,108
85,25,-35,0,-84,0,6.867,-35,71,0.34032293584378004,NA,NA,NA,71,0.34032293584378004,73
85,26,35,66,0,1,2.518,66,NA,NA,4.382,3.474,199.045538028448,71,0.34032293584378004,139
85,27,30,58,0,1,3.833,0,NA,NA,4.383,0.835,47.8419758934237,71,0.34032293584378004,139
85,28,35,66,0,1,2.6,0,63,-0.6497074229744891,4.383,0.835,47.8419758934237,63,-0.6497074229744891,139
85,29,-35,0,-62,1,2.717,0,NA,NA,4.384,4.102,235.027287562664,63,-0.6497074229744891,139
85,30,-30,0,-53,1,4.801,0,64,-0.5259536281222055,4.383,4.982,285.447573534176,64,-0.5259536281222055,139
86,1,-35,0,-79,0,12.553,-35,23,-1.114013303792033,NA,NA,NA,23,-1.114013303792033,-35
86,2,0,75,-150,1,10.35,75,NA,NA,4.385,4.354,249.46582399996,23,-1.114013303792033,40
86,3,0,40,-20,1,14.899,-20,28,-0.7342360411356581,4.382,2.218,127.082038960017,28,-0.7342360411356581,20
86,4,-35,0,-68,0,5.789,-35,NA,NA,NA,NA,NA,28,-0.7342360411356581,-15
86,5,35,95,0,1,10.418,0,NA,NA,4.383,0.207,11.860226359208,28,-0.7342360411356581,-15
86,6,0,75,-15,1,6.666,-15,34,-0.27850332594800814,4.383,0.961,55.0612441120721,34,-0.27850332594800814,-30
86,7,-30,0,-72,0,11.834,-30,NA,NA,NA,NA,NA,34,-0.27850332594800814,-60
86,8,45,102,0,1,6.784,102,NA,NA,4.383,5.485,314.267350629257,34,-0.27850332594800814,42
86,9,-35,0,-95,0,6.284,-35,35,-0.20254787341673314,NA,NA,NA,35,-0.20254787341673314,7
86,10,30,120,0,1,9.937,120,NA,NA,4.381,5.233,299.82881419196,35,-0.20254787341673314,127
86,11,0,55,-110,0,5.885,0,50,0.9367839145523917,NA,NA,NA,50,0.9367839145523917,127
86,12,0,55,-110,0,8.668,0,NA,NA,NA,NA,NA,50,0.9367839145523917,127
86,13,55,100,0,1,7.287,0,NA,NA,4.38,2.595,148.682547836449,50,0.9367839145523917,127
86,14,30,64,0,1,9.049,0,50,0.9367839145523917,4.401,0.333,19.0794945778564,50,0.9367839145523917,127
86,15,-45,0,-93,0,9.833,-45,NA,NA,NA,NA,NA,50,0.9367839145523917,82
86,16,45,82,0,1,5.002,0,NA,NA,4.381,0.207,11.860226359208,50,0.9367839145523917,82
86,17,55,100,0,1,3.835,0,33,-0.3544587784792831,4.38,2.218,127.082038960017,33,-0.3544587784792831,82
86,18,-45,0,-74,1,6.734,-74,NA,NA,4.384,0.207,11.860226359208,33,-0.3544587784792831,8
86,19,0,55,-61,1,8.401,-61,NA,NA,4.384,2.469,141.4632796178,33,-0.3544587784792831,-53
86,20,-45,0,-85,0,3.651,-45,25,-0.962102398729483,NA,NA,NA,25,-0.962102398729483,-98
86,21,35,64,0,0,3.638,35,NA,NA,NA,NA,NA,25,-0.962102398729483,-63
86,22,55,117,0,1,3.817,117,64,2.0001602499902416,4.385,5.485,314.267350629257,64,2.0001602499902416,54
86,23,0,75,-38,1,4.736,-38,NA,NA,4.385,2.846,163.063788494232,64,2.0001602499902416,16
86,24,-35,0,-66,0,3.005,-35,NA,NA,NA,NA,NA,64,2.0001602499902416,-19
86,25,35,112,0,1,5.718,0,38,0.025318484177091843,4.382,1.464,83.8810212071525,38,0.025318484177091843,-19
86,26,-45,0,-144,0,4.851,-45,NA,NA,NA,NA,NA,38,0.025318484177091843,-64
86,27,0,55,-28,1,9.556,-28,NA,NA,4.378,1.841,105.481530083585,38,0.025318484177091843,-92
86,28,-45,0,-79,1,10.899,0,50,0.9367839145523917,4.383,5.862,335.867859505689,50,0.9367839145523917,-92
86,29,-35,0,-64,1,6.282,-64,NA,NA,4.383,2.846,163.063788494232,50,0.9367839145523917,-156
86,30,55,117,0,1,4.651,0,22,-1.1899687563233081,4.385,2.218,127.082038960017,22,-1.1899687563233081,-156
87,1,30,68,0,0,9.984,30,79,1.5990164973561387,NA,NA,NA,79,1.5990164973561387,30
87,2,0,75,-101,0,14.134,0,NA,NA,NA,NA,NA,79,1.5990164973561387,30
87,3,-45,0,-108,1,28.867,-108,22,-1.8841914140820746,4.383,1.589,91.0429936462878,22,-1.8841914140820746,-78
87,4,-30,0,-56,1,13.834,0,NA,NA,4.382,4.479,256.627796439096,22,-1.8841914140820746,-78
87,5,0,55,-11,1,6.584,55,NA,NA,4.383,4.102,235.027287562664,22,-1.8841914140820746,-23
87,6,-30,0,-62,1,7.535,0,50,-0.17314191372646104,4.381,4.066,232.964639500193,50,-0.17314191372646104,-23
87,7,-35,0,-64,1,8.301,0,NA,NA,4.383,4.317,247.345880157976,50,-0.17314191372646104,-23
87,8,-30,0,-64,1,6.2,0,NA,NA,4.383,5.233,299.82881419196,50,-0.17314191372646104,-23
87,9,35,70,0,1,7.883,70,67,0.8657095686323043,4.383,3.474,199.045538028448,67,0.8657095686323043,47
87,10,-45,0,-102,1,8.182,0,NA,NA,4.383,3.474,199.045538028448,67,0.8657095686323043,47
87,11,-45,0,-144,0,3.899,-45,57,0.2546204613624424,NA,NA,NA,57,0.2546204613624424,2
87,12,0,55,-19,1,4.65,-19,NA,NA,4.383,1.464,83.8810212071525,57,0.2546204613624424,-17
87,13,0,75,-101,0,4.583,0,NA,NA,NA,NA,NA,57,0.2546204613624424,-17
87,14,0,75,-150,0,4.515,0,50,-0.17314191372646104,NA,NA,NA,50,-0.17314191372646104,-17
87,15,55,149,0,1,5.584,0,NA,NA,4.384,0.961,55.0612441120721,50,-0.17314191372646104,-17
87,16,55,113,0,0,2.967,55,NA,NA,NA,NA,NA,50,-0.17314191372646104,38
87,17,-30,0,-62,0,9.15,-30,39,-0.8453399317233092,NA,NA,NA,39,-0.8453399317233092,8
87,18,45,122,0,0,10.9,45,NA,NA,NA,NA,NA,39,-0.8453399317233092,53
87,19,55,90,0,0,2.951,55,NA,NA,NA,NA,NA,39,-0.8453399317233092,108
87,20,-55,0,-90,1,18.334,-90,30,-1.395320128266185,4.383,2.558,146.562603994465,30,-1.395320128266185,18
87,21,-35,0,-57,1,18.218,-57,NA,NA,4.383,0.207,11.860226359208,30,-1.395320128266185,-39
87,22,-35,0,-74,1,9.151,0,60,0.43794719354340095,4.384,5.108,292.666841752824,60,0.43794719354340095,-39
87,23,0,75,-48,0,7.334,0,NA,NA,NA,NA,NA,60,0.43794719354340095,-39
87,24,30,81,0,0,5.266,30,NA,NA,NA,NA,NA,60,0.43794719354340095,-9
87,25,0,75,-101,0,3.3,0,50,-0.17314191372646104,NA,NA,NA,50,-0.17314191372646104,-9
